RowId,Time,LatitudeDegrees,LongitudeDegrees,DistanceMeters,AltitudeMeters,HeartRate,Cadence,Watts,Speed
16414,2020/2/12 14:32,51.305422,-0.509684,,21.4,155,0,0,
16415,2020/2/12 14:32,51.305489,-0.509695,,20.4,155,0,0,
16416,2020/2/12 14:32,51.305549,-0.509712,,20.2,154,0,0,
16417,2020/2/12 14:32,51.305598,-0.509727,,20.4,153,0,0,
16418,2020/2/12 14:32,51.305637,-0.509742,,20,153,0,0,
16419,2020/2/12 14:32,51.305668,-0.509757,,19.8,151,0,0,
16420,2020/2/12 14:32,51.305695,-0.509771,,19.8,150,0,0,
16421,2020/2/12 14:32,51.305721,-0.509784,,19.6,149,0,0,
16422,2020/2/12 14:32,51.305745,-0.509796,,19.6,148,47,0,
16423,2020/2/12 14:32,51.305766,-0.509806,,19.6,146,47,0,
16424,2020/2/12 14:32,51.305782,-0.509816,,19.6,146,47,0,
16425,2020/2/12 14:32,51.305789,-0.509816,,19.8,144,0,0,
16426,2020/2/12 14:32,51.305787,-0.509818,,19.8,144,0,0,
16427,2020/2/12 14:33,51.305817,-0.509817,,19.8,134,0,0,
16428,2020/2/12 14:33,51.305845,-0.509823,,20,134,0,0,
16429,2020/2/12 14:33,51.305888,-0.509828,,20.2,134,66,321,
16430,2020/2/12 14:33,51.305938,-0.509837,,20.4,135,79,357,
16431,2020/2/12 14:33,51.30599,-0.509848,,20.4,135,82,275,
16432,2020/2/12 14:33,51.306044,-0.509866,,20.4,135,81,18,
16433,2020/2/12 14:33,51.306105,-0.509892,,20.4,135,69,307,
16434,2020/2/12 14:33,51.306167,-0.509915,,20.2,135,83,350,
16435,2020/2/12 14:33,51.306233,-0.509931,,20.4,135,94,319,
16436,2020/2/12 14:33,51.306296,-0.509941,,20.6,135,94,344,
16437,2020/2/12 14:33,51.306353,-0.509949,,21.4,136,93,344,
16438,2020/2/12 14:33,51.306409,-0.509958,,22.4,136,87,268,
16439,2020/2/12 14:33,51.306463,-0.509967,,23.6,137,76,246,
16440,2020/2/12 14:33,51.306519,-0.50997,,23.2,137,72,193,
16441,2020/2/12 14:33,51.306573,-0.509969,,22.4,137,72,71,
16442,2020/2/12 14:33,51.306639,-0.509959,,22,138,75,63,
16443,2020/2/12 14:33,51.306707,-0.509946,,21.8,138,75,183,
16444,2020/2/12 14:33,51.306784,-0.509935,,21.6,138,55,183,
16445,2020/2/12 14:33,51.306865,-0.50993,,21.2,139,62,187,
16446,2020/2/12 14:33,51.306948,-0.509931,,20.8,139,66,189,
16447,2020/2/12 14:33,51.307031,-0.509938,,20.4,140,68,205,
16448,2020/2/12 14:33,51.307111,-0.509946,,20.6,140,69,244,
16449,2020/2/12 14:33,51.307191,-0.509955,,20.6,140,69,227,
16450,2020/2/12 14:33,51.307272,-0.509968,,21,141,69,223,
16451,2020/2/12 14:33,51.307351,-0.509982,,21,142,68,215,
16452,2020/2/12 14:33,51.307431,-0.509998,,21,142,68,195,
16453,2020/2/12 14:33,51.307511,-0.510018,,21,142,69,164,
16454,2020/2/12 14:33,51.30759,-0.51004,,21,143,68,169,
16455,2020/2/12 14:33,51.307669,-0.510061,,20.8,143,68,171,
16456,2020/2/12 14:33,51.307749,-0.510079,,20.8,143,69,153,
16457,2020/2/12 14:33,51.307832,-0.5101,,20.8,144,75,158,
16458,2020/2/12 14:33,51.307917,-0.510122,,20.8,144,75,304,
16459,2020/2/12 14:33,51.308003,-0.510143,,20.8,144,79,257,
16460,2020/2/12 14:33,51.308088,-0.510164,,20.6,145,80,247,
16461,2020/2/12 14:33,51.308175,-0.510186,,20.4,145,79,208,
16462,2020/2/12 14:33,51.308263,-0.510212,,20.6,146,80,218,
16463,2020/2/12 14:33,51.308349,-0.510239,,20.6,146,80,211,
16464,2020/2/12 14:33,51.308438,-0.510264,,20.8,147,81,183,
16465,2020/2/12 14:33,51.308529,-0.510289,,20.6,147,81,180,
16466,2020/2/12 14:33,51.308618,-0.510317,,20.2,147,79,216,
16467,2020/2/12 14:33,51.308706,-0.510345,,20,148,81,191,
16468,2020/2/12 14:33,51.308793,-0.510373,,20.2,148,83,131,
16469,2020/2/12 14:33,51.308879,-0.510408,,20.2,149,80,216,
16470,2020/2/12 14:33,51.308964,-0.510444,,19.8,149,79,204,
16471,2020/2/12 14:33,51.309047,-0.51048,,20,150,81,146,
16472,2020/2/12 14:33,51.30913,-0.510518,,20.4,150,78,248,
16473,2020/2/12 14:33,51.309212,-0.510558,,20.2,150,79,263,
16474,2020/2/12 14:33,51.309292,-0.510599,,20.2,151,76,265,
16475,2020/2/12 14:33,51.309372,-0.510635,,20.4,151,76,269,
16476,2020/2/12 14:33,51.309452,-0.510669,,20.4,151,76,252,
16477,2020/2/12 14:34,51.309532,-0.510704,,20.4,152,76,255,
16478,2020/2/12 14:34,51.309614,-0.510739,,20.6,152,75,252,
16479,2020/2/12 14:34,51.309695,-0.510776,,20.8,153,73,297,
16480,2020/2/12 14:34,51.309778,-0.510812,,21,153,77,231,
16481,2020/2/12 14:34,51.309861,-0.510846,,21,154,77,227,
16482,2020/2/12 14:34,51.309944,-0.510884,,21,155,77,224,
16483,2020/2/12 14:34,51.310027,-0.51092,,21.2,155,79,178,
16484,2020/2/12 14:34,51.310116,-0.510951,,21.6,156,78,160,
16485,2020/2/12 14:34,51.310207,-0.510975,,21.8,156,80,179,
16486,2020/2/12 14:34,51.310301,-0.510993,,21.8,156,80,185,
16487,2020/2/12 14:34,51.310392,-0.510996,,21.4,156,81,182,
16488,2020/2/12 14:34,51.310482,-0.510991,,21.2,157,82,194,
16489,2020/2/12 14:34,51.310572,-0.510984,,20.8,156,84,164,
16490,2020/2/12 14:34,51.310662,-0.510974,,20.4,157,83,219,
16491,2020/2/12 14:34,51.310752,-0.510962,,20,157,82,194,
16492,2020/2/12 14:34,51.310841,-0.510952,,20,156,83,156,
16493,2020/2/12 14:34,51.310929,-0.510943,,20,157,83,178,
16494,2020/2/12 14:34,51.311017,-0.51093,,20.2,157,79,141,
16495,2020/2/12 14:34,51.311102,-0.510915,,20.2,158,79,0,
16496,2020/2/12 14:34,51.311182,-0.510899,,20,157,79,0,
16497,2020/2/12 14:34,51.31126,-0.510887,,19.6,158,0,0,
16498,2020/2/12 14:34,51.311338,-0.510878,,19.8,157,0,0,
16499,2020/2/12 14:34,51.311411,-0.510871,,19.6,157,0,0,
16500,2020/2/12 14:34,51.311484,-0.510864,,19.8,157,0,0,
16501,2020/2/12 14:34,51.311555,-0.510855,,19.6,156,0,0,
16502,2020/2/12 14:34,51.311626,-0.510846,,19.6,155,0,0,
16503,2020/2/12 14:34,51.311697,-0.510836,,19.4,155,65,162,
16504,2020/2/12 14:34,51.311767,-0.510828,,19.4,154,65,165,
16505,2020/2/12 14:34,51.311834,-0.51082,,19.6,154,65,165,
16506,2020/2/12 14:34,51.311902,-0.510811,,20.2,153,63,263,
16507,2020/2/12 14:34,51.311971,-0.510802,,20.2,153,65,312,
16508,2020/2/12 14:34,51.312041,-0.51079,,20.4,153,64,323,
16509,2020/2/12 14:34,51.31211,-0.510774,,20.4,152,65,257,
16510,2020/2/12 14:34,51.31218,-0.510749,,20.4,152,67,213,
16511,2020/2/12 14:34,51.312249,-0.51072,,20.4,152,66,202,
16512,2020/2/12 14:34,51.312318,-0.510685,,20.4,151,66,196,
16513,2020/2/12 14:34,51.312388,-0.510646,,20.6,151,66,220,
16514,2020/2/12 14:34,51.312458,-0.510603,,20.4,150,66,190,
16515,2020/2/12 14:34,51.312531,-0.510554,,20.6,150,69,190,
16516,2020/2/12 14:34,51.312602,-0.510507,,20.2,150,71,224,
16517,2020/2/12 14:34,51.312675,-0.510458,,20.2,150,71,253,
16518,2020/2/12 14:34,51.31275,-0.510405,,19.8,150,74,157,
16519,2020/2/12 14:34,51.312825,-0.510353,,20,150,75,153,
16520,2020/2/12 14:34,51.312901,-0.5103,,20,149,76,161,
16521,2020/2/12 14:34,51.312977,-0.510254,,19.8,149,76,146,
16522,2020/2/12 14:34,51.313053,-0.51021,,19.8,149,75,129,
16523,2020/2/12 14:34,51.313128,-0.51017,,19.6,149,73,135,
16524,2020/2/12 14:34,51.313203,-0.510137,,19.8,149,73,110,
16525,2020/2/12 14:34,51.313276,-0.510105,,20,148,75,110,
16526,2020/2/12 14:34,51.313343,-0.510056,,20,148,75,0,
16527,2020/2/12 14:34,51.313397,-0.509986,,19.6,147,23,0,
16528,2020/2/12 14:34,51.313446,-0.509902,,19.6,147,23,0,
16529,2020/2/12 14:34,51.313492,-0.509816,,19.4,146,65,184,
16530,2020/2/12 14:34,51.313535,-0.509735,,19.6,146,64,151,
16531,2020/2/12 14:34,51.313578,-0.509654,,19.6,146,62,163,
16532,2020/2/12 14:34,51.313617,-0.509572,,19.8,146,61,232,
16533,2020/2/12 14:34,51.313633,-0.509463,,20.2,145,61,252,
16534,2020/2/12 14:34,51.313636,-0.509348,,20.4,145,70,252,
16535,2020/2/12 14:34,51.313629,-0.509229,,20.6,145,76,218,
16536,2020/2/12 14:34,51.313618,-0.509111,,20.6,145,77,233,
16537,2020/2/12 14:35,51.313609,-0.508996,,20.8,145,74,265,
16538,2020/2/12 14:35,51.313599,-0.508886,,21,145,76,291,
16539,2020/2/12 14:35,51.313596,-0.508782,,21.2,145,76,294,
16540,2020/2/12 14:35,51.313609,-0.508696,,21.6,145,76,316,
16541,2020/2/12 14:35,51.313625,-0.508642,,22.2,146,76,286,
16542,2020/2/12 14:35,51.313664,-0.508612,,22.4,146,75,286,
16543,2020/2/12 14:35,51.31371,-0.508611,,23,147,72,283,
16544,2020/2/12 14:35,51.313761,-0.508634,,23.6,147,68,312,
16545,2020/2/12 14:35,51.313813,-0.508669,,23.8,147,68,237,
16546,2020/2/12 14:35,51.313864,-0.50871,,24.2,148,66,310,
16547,2020/2/12 14:35,51.313906,-0.508752,,24.4,148,68,290,
16548,2020/2/12 14:35,51.313942,-0.508794,,25,149,65,251,
16549,2020/2/12 14:35,51.313978,-0.508837,,25.2,149,71,218,
16550,2020/2/12 14:35,51.314014,-0.508878,,25.8,150,68,342,
16551,2020/2/12 14:35,51.314051,-0.508917,,26,150,68,313,
16552,2020/2/12 14:35,51.314089,-0.508953,,26.4,150,66,290,
16553,2020/2/12 14:35,51.314128,-0.508977,,26.6,151,73,302,
16554,2020/2/12 14:35,51.314166,-0.508989,,27,151,88,242,
16555,2020/2/12 14:35,51.314205,-0.509001,,27.2,151,85,289,
16556,2020/2/12 14:35,51.314245,-0.50901,,27.4,152,88,224,
16557,2020/2/12 14:35,51.314282,-0.509013,,27.6,152,87,244,
16558,2020/2/12 14:35,51.314319,-0.509011,,28,153,87,219,
16559,2020/2/12 14:35,51.314354,-0.509005,,28.2,153,84,236,
16560,2020/2/12 14:35,51.31439,-0.508999,,28.4,153,84,252,
16561,2020/2/12 14:35,51.314425,-0.508995,,28.6,154,85,252,
16562,2020/2/12 14:35,51.314462,-0.508988,,28.6,154,86,235,
16563,2020/2/12 14:35,51.3145,-0.508981,,29,155,86,223,
16564,2020/2/12 14:35,51.314538,-0.508973,,29.4,155,85,203,
16565,2020/2/12 14:35,51.314575,-0.50896,,29.8,155,84,228,
16566,2020/2/12 14:35,51.314614,-0.508945,,30.2,156,83,212,
16567,2020/2/12 14:35,51.314655,-0.508924,,30.2,156,83,249,
16568,2020/2/12 14:35,51.314694,-0.508907,,30.2,157,86,205,
16569,2020/2/12 14:35,51.314735,-0.508891,,30.4,157,86,157,
16570,2020/2/12 14:35,51.314775,-0.508871,,30.4,158,85,157,
16571,2020/2/12 14:35,51.314817,-0.50885,,30.4,158,85,206,
16572,2020/2/12 14:35,51.314863,-0.508829,,30.4,158,83,206,
16573,2020/2/12 14:35,51.314909,-0.508807,,30.4,158,88,185,
16574,2020/2/12 14:35,51.314957,-0.508788,,30.6,159,87,158,
16575,2020/2/12 14:35,51.315004,-0.508764,,30.6,159,81,212,
16576,2020/2/12 14:35,51.315054,-0.508742,,30.6,159,76,220,
16577,2020/2/12 14:35,51.315106,-0.508726,,31,159,78,260,
16578,2020/2/12 14:35,51.315156,-0.508705,,31,159,80,175,
16579,2020/2/12 14:35,51.315207,-0.508687,,31.2,159,79,200,
16580,2020/2/12 14:35,51.315258,-0.508674,,31.6,159,79,194,
16581,2020/2/12 14:35,51.315309,-0.508661,,31.8,159,78,174,
16582,2020/2/12 14:35,51.315363,-0.508651,,32.6,158,79,202,
16583,2020/2/12 14:35,51.315415,-0.508641,,32.6,158,79,193,
16584,2020/2/12 14:35,51.315467,-0.50863,,32.8,158,78,204,
16585,2020/2/12 14:35,51.315518,-0.508624,,32.8,159,78,213,
16586,2020/2/12 14:35,51.31557,-0.508618,,33,158,79,211,
16587,2020/2/12 14:35,51.315621,-0.508615,,33.4,158,78,219,
16588,2020/2/12 14:35,51.315673,-0.508619,,33.8,158,77,202,
16589,2020/2/12 14:35,51.315724,-0.508623,,34,158,77,202,
16590,2020/2/12 14:35,51.315774,-0.508629,,34.2,158,86,140,
16591,2020/2/12 14:35,51.315822,-0.508639,,34.2,158,83,178,
16592,2020/2/12 14:35,51.315869,-0.508654,,34.6,158,81,199,
16593,2020/2/12 14:35,51.315914,-0.508667,,34.8,158,80,208,
16594,2020/2/12 14:35,51.315956,-0.508682,,35,158,76,250,
16595,2020/2/12 14:35,51.315997,-0.508701,,35.4,158,77,224,
16596,2020/2/12 14:35,51.316036,-0.508721,,35.6,158,75,234,
16597,2020/2/12 14:36,51.316074,-0.508741,,36,158,75,260,
16598,2020/2/12 14:36,51.316112,-0.508761,,36.2,158,77,238,
16599,2020/2/12 14:36,51.316151,-0.508785,,36.4,158,78,189,
16600,2020/2/12 14:36,51.316189,-0.508808,,36.6,158,76,231,
16601,2020/2/12 14:36,51.316223,-0.508833,,36.8,158,76,237,
16602,2020/2/12 14:36,51.31626,-0.50886,,37.2,158,79,237,
16603,2020/2/12 14:36,51.316298,-0.50889,,37.6,158,80,265,
16604,2020/2/12 14:36,51.316335,-0.508924,,37.8,158,83,220,
16605,2020/2/12 14:36,51.316372,-0.508959,,38,158,82,244,
16606,2020/2/12 14:36,51.316413,-0.508996,,38.2,158,81,236,
16607,2020/2/12 14:36,51.316457,-0.509038,,38.4,158,78,287,
16608,2020/2/12 14:36,51.316498,-0.509083,,38.6,158,80,265,
16609,2020/2/12 14:36,51.316539,-0.509129,,38.8,158,79,261,
16610,2020/2/12 14:36,51.31658,-0.50918,,39.2,159,77,279,
16611,2020/2/12 14:36,51.316616,-0.509232,,39.4,159,76,295,
16612,2020/2/12 14:36,51.316652,-0.509286,,39.8,159,76,291,
16613,2020/2/12 14:36,51.316687,-0.509335,,40,159,76,254,
16614,2020/2/12 14:36,51.31672,-0.509385,,40.4,160,75,250,
16615,2020/2/12 14:36,51.316751,-0.509434,,40,160,76,218,
16616,2020/2/12 14:36,51.316785,-0.509482,,40.2,160,73,223,
16617,2020/2/12 14:36,51.316818,-0.509529,,40.6,160,72,256,
16618,2020/2/12 14:36,51.316851,-0.509575,,40.8,160,73,219,
16619,2020/2/12 14:36,51.316883,-0.509617,,41,160,70,259,
16620,2020/2/12 14:36,51.316916,-0.509659,,41.4,160,72,189,
16621,2020/2/12 14:36,51.31695,-0.509701,,41.6,160,69,197,
16622,2020/2/12 14:36,51.316985,-0.509745,,41.8,160,69,220,
16623,2020/2/12 14:36,51.317022,-0.509791,,41.6,160,70,220,
16624,2020/2/12 14:36,51.317063,-0.509836,,41.8,161,66,152,
16625,2020/2/12 14:36,51.317104,-0.509882,,42,160,66,234,
16626,2020/2/12 14:36,51.317143,-0.509933,,42.4,160,69,220,
16627,2020/2/12 14:36,51.317184,-0.509982,,42.4,161,73,214,
16628,2020/2/12 14:36,51.317228,-0.51003,,42.6,160,73,201,
16629,2020/2/12 14:36,51.317274,-0.510077,,42.8,161,75,177,
16630,2020/2/12 14:36,51.317318,-0.510128,,42.8,161,75,184,
16631,2020/2/12 14:36,51.317364,-0.510176,,43,161,77,146,
16632,2020/2/12 14:36,51.31741,-0.510224,,43.2,160,77,180,
16633,2020/2/12 14:36,51.317457,-0.510272,,43.2,160,80,139,
16634,2020/2/12 14:36,51.317503,-0.510319,,43.6,160,78,46,
16635,2020/2/12 14:36,51.317547,-0.510369,,43.6,159,71,226,
16636,2020/2/12 14:36,51.31759,-0.51042,,43.8,159,75,211,
16637,2020/2/12 14:36,51.317636,-0.510472,,43.8,159,74,206,
16638,2020/2/12 14:36,51.317681,-0.510523,,44,158,75,203,
16639,2020/2/12 14:36,51.317727,-0.510573,,43.8,158,77,180,
16640,2020/2/12 14:36,51.317775,-0.510621,,43.8,158,78,141,
16641,2020/2/12 14:36,51.317821,-0.510666,,44,157,76,131,
16642,2020/2/12 14:36,51.317868,-0.510708,,44,157,77,106,
16643,2020/2/12 14:36,51.317914,-0.510751,,44.2,156,76,110,
16644,2020/2/12 14:36,51.317965,-0.510793,,44.2,155,78,108,
16645,2020/2/12 14:36,51.318019,-0.510838,,44,155,77,129,
16646,2020/2/12 14:36,51.318075,-0.510883,,44.2,153,79,83,
16647,2020/2/12 14:36,51.318132,-0.510926,,44.2,153,79,0,
16648,2020/2/12 14:36,51.318189,-0.510967,,44.2,152,79,0,
16649,2020/2/12 14:36,51.318246,-0.511005,,44,151,0,0,
16650,2020/2/12 14:36,51.318303,-0.511047,,43.6,151,0,0,
16651,2020/2/12 14:36,51.318358,-0.51109,,43.4,150,0,0,
16652,2020/2/12 14:36,51.318411,-0.511134,,43,149,0,0,
16653,2020/2/12 14:36,51.318466,-0.511178,,42.8,148,0,0,
16654,2020/2/12 14:36,51.318522,-0.511222,,42.6,146,0,0,
16655,2020/2/12 14:36,51.318578,-0.511267,,42.4,146,0,0,
16656,2020/2/12 14:36,51.318631,-0.511313,,42.2,145,0,0,
16657,2020/2/12 14:37,51.31868,-0.511363,,42,144,0,0,
16658,2020/2/12 14:37,51.318725,-0.511413,,41.8,144,0,0,
16659,2020/2/12 14:37,51.318767,-0.511456,,41.6,143,0,0,
16660,2020/2/12 14:37,51.318809,-0.511482,,41.6,142,0,0,
16661,2020/2/12 14:37,51.318852,-0.511492,,41.2,141,0,0,
16662,2020/2/12 14:37,51.318894,-0.511485,,41.2,139,0,0,
16663,2020/2/12 14:37,51.318927,-0.511462,,40.8,138,0,0,
16664,2020/2/12 14:37,51.318953,-0.511439,,40.6,137,0,0,
16665,2020/2/12 14:37,51.318971,-0.51142,,40.2,135,0,0,
16666,2020/2/12 14:37,51.318983,-0.511413,,40,134,0,0,
16667,2020/2/12 14:37,51.31899,-0.511413,,40,134,0,0,
16668,2020/2/12 14:37,51.318987,-0.51141,,39.8,133,0,0,
16669,2020/2/12 14:37,51.318986,-0.511402,,39.8,128,0,0,
16670,2020/2/12 14:37,51.318996,-0.511373,,39.8,129,0,0,
16671,2020/2/12 14:37,51.319007,-0.511348,,39.6,129,0,0,
16672,2020/2/12 14:37,51.319026,-0.511317,,39.6,129,0,0,
16673,2020/2/12 14:37,51.319053,-0.511288,,39.4,128,0,0,
16674,2020/2/12 14:37,51.319085,-0.511256,,39.2,127,47,133,
16675,2020/2/12 14:37,51.319124,-0.511218,,39,127,47,89,
16676,2020/2/12 14:37,51.31917,-0.511178,,39,127,62,89,
16677,2020/2/12 14:37,51.319218,-0.51113,,38.8,127,62,70,
16678,2020/2/12 14:37,51.319267,-0.51108,,38.6,126,70,70,
16679,2020/2/12 14:37,51.319316,-0.511027,,38,125,39,42,
16680,2020/2/12 14:37,51.319368,-0.51097,,38,124,80,42,
16681,2020/2/12 14:37,51.319419,-0.510914,,37.8,123,84,81,
16682,2020/2/12 14:37,51.319476,-0.510858,,37.6,122,83,93,
16683,2020/2/12 14:37,51.319535,-0.5108,,37.4,122,85,82,
16684,2020/2/12 14:37,51.319595,-0.510743,,37,123,85,37,
16685,2020/2/12 14:37,51.319658,-0.510685,,37,123,83,58,
16686,2020/2/12 14:37,51.319721,-0.510626,,36.8,123,85,83,
16687,2020/2/12 14:37,51.319787,-0.510568,,36.6,123,86,88,
16688,2020/2/12 14:37,51.319854,-0.510509,,36.4,124,87,87,
16689,2020/2/12 14:37,51.319923,-0.510448,,36.2,125,87,77,
16690,2020/2/12 14:37,51.319991,-0.510389,,36.2,125,88,41,
16691,2020/2/12 14:37,51.320061,-0.510332,,36.2,126,74,2,
16692,2020/2/12 14:37,51.320131,-0.510276,,36.4,126,58,167,
16693,2020/2/12 14:37,51.3202,-0.510222,,36.2,126,60,170,
16694,2020/2/12 14:37,51.320269,-0.510169,,36.2,126,59,141,
16695,2020/2/12 14:37,51.320338,-0.51012,,35.8,126,66,58,
16696,2020/2/12 14:37,51.32041,-0.510076,,35.8,126,64,140,
16697,2020/2/12 14:37,51.320484,-0.510034,,35.8,127,65,130,
16698,2020/2/12 14:37,51.320559,-0.509999,,35.4,128,66,130,
16699,2020/2/12 14:37,51.320636,-0.509969,,35.2,128,66,132,
16700,2020/2/12 14:37,51.320714,-0.509946,,35.4,129,66,150,
16701,2020/2/12 14:37,51.320791,-0.509926,,35.6,129,67,146,
16702,2020/2/12 14:38,51.320867,-0.509909,,35.4,130,66,158,
16703,2020/2/12 14:38,51.320946,-0.509897,,35.4,131,67,157,
16704,2020/2/12 14:38,51.321025,-0.509885,,35.4,131,67,135,
16705,2020/2/12 14:38,51.321101,-0.509875,,35.4,132,66,123,
16706,2020/2/12 14:38,51.321175,-0.509869,,35.6,132,66,134,
16707,2020/2/12 14:38,51.321248,-0.509866,,35.4,132,66,161,
16708,2020/2/12 14:38,51.321321,-0.509866,,35.4,132,64,161,
16709,2020/2/12 14:38,51.321393,-0.509866,,35.2,132,65,127,
16710,2020/2/12 14:38,51.321465,-0.509864,,35.2,133,62,153,
16711,2020/2/12 14:38,51.321538,-0.509862,,35.2,133,63,153,
16712,2020/2/12 14:38,51.321613,-0.50986,,35.2,133,64,147,
16713,2020/2/12 14:38,51.321688,-0.509855,,35.2,133,63,141,
16714,2020/2/12 14:38,51.321762,-0.509847,,35.2,134,64,122,
16715,2020/2/12 14:38,51.321834,-0.509835,,34.8,133,63,134,
16716,2020/2/12 14:38,51.321908,-0.509824,,35,134,64,144,
16717,2020/2/12 14:38,51.321981,-0.509813,,35,134,65,126,
16718,2020/2/12 14:38,51.322056,-0.509804,,35,134,65,107,
16719,2020/2/12 14:38,51.32213,-0.509796,,34.8,134,65,111,
16720,2020/2/12 14:38,51.322203,-0.509788,,35,134,64,111,
16721,2020/2/12 14:38,51.322276,-0.509785,,35,135,63,119,
16722,2020/2/12 14:38,51.32235,-0.509786,,35,136,64,118,
16723,2020/2/12 14:38,51.322422,-0.509784,,35.2,136,64,155,
16724,2020/2/12 14:38,51.322494,-0.509784,,35.6,137,61,155,
16725,2020/2/12 14:38,51.322566,-0.509783,,35.4,137,59,193,
16726,2020/2/12 14:38,51.32264,-0.509785,,35.4,138,62,140,
16727,2020/2/12 14:38,51.322713,-0.509792,,35.2,138,59,161,
16728,2020/2/12 14:38,51.322784,-0.509812,,35.6,138,58,197,
16729,2020/2/12 14:38,51.322854,-0.509831,,35.8,139,60,163,
16730,2020/2/12 14:38,51.322923,-0.509853,,36,139,60,125,
16731,2020/2/12 14:38,51.32299,-0.509872,,36,139,60,125,
16732,2020/2/12 14:38,51.323058,-0.509892,,36,139,60,195,
16733,2020/2/12 14:38,51.323124,-0.509904,,36,139,59,195,
16734,2020/2/12 14:38,51.323191,-0.50992,,36,139,66,158,
16735,2020/2/12 14:38,51.323257,-0.509932,,36.4,139,65,280,
16736,2020/2/12 14:38,51.323323,-0.509945,,36.8,139,66,241,
16737,2020/2/12 14:38,51.323387,-0.50996,,36.6,140,66,185,
16738,2020/2/12 14:38,51.32345,-0.509971,,36.6,140,68,185,
16739,2020/2/12 14:38,51.323514,-0.509978,,36.4,141,67,168,
16740,2020/2/12 14:38,51.323579,-0.509988,,36.6,141,67,152,
16741,2020/2/12 14:38,51.323642,-0.510001,,36.8,141,66,156,
16742,2020/2/12 14:38,51.323705,-0.510012,,37,141,67,136,
16743,2020/2/12 14:38,51.323769,-0.510024,,36.8,142,67,154,
16744,2020/2/12 14:38,51.323832,-0.510036,,37,142,66,154,
16745,2020/2/12 14:38,51.323896,-0.510047,,37.4,142,66,146,
16746,2020/2/12 14:38,51.323959,-0.510056,,37.2,142,65,168,
16747,2020/2/12 14:38,51.324023,-0.510063,,36.8,142,68,150,
16748,2020/2/12 14:38,51.32409,-0.510073,,36.8,142,69,117,
16749,2020/2/12 14:38,51.324155,-0.510082,,37.2,141,67,125,
16750,2020/2/12 14:38,51.324222,-0.510091,,37.2,141,68,137,
16751,2020/2/12 14:38,51.324289,-0.5101,,37.2,141,69,164,
16752,2020/2/12 14:38,51.324357,-0.510107,,37,142,71,149,
16753,2020/2/12 14:38,51.324425,-0.510114,,37,142,71,143,
16754,2020/2/12 14:38,51.324495,-0.510124,,37,142,71,172,
16755,2020/2/12 14:38,51.32457,-0.510131,,37.4,142,73,127,
16756,2020/2/12 14:38,51.324643,-0.510134,,37.2,142,68,76,
16757,2020/2/12 14:38,51.324718,-0.510134,,37.2,143,64,177,
16758,2020/2/12 14:38,51.324794,-0.510139,,37.2,143,64,167,
16759,2020/2/12 14:38,51.324872,-0.510149,,37,143,67,167,
16760,2020/2/12 14:38,51.324949,-0.510157,,37,143,69,175,
16761,2020/2/12 14:38,51.325027,-0.510164,,36.8,143,70,149,
16762,2020/2/12 14:39,51.325107,-0.510174,,37,143,71,132,
16763,2020/2/12 14:39,51.325184,-0.510196,,36.6,143,71,134,
16764,2020/2/12 14:39,51.325256,-0.510233,,36.6,143,72,134,
16765,2020/2/12 14:39,51.325329,-0.510283,,36.8,143,71,165,
16766,2020/2/12 14:39,51.325401,-0.510339,,37.2,143,71,113,
16767,2020/2/12 14:39,51.325473,-0.510399,,37,144,71,113,
16768,2020/2/12 14:39,51.325541,-0.510465,,36.6,143,71,194,
16769,2020/2/12 14:39,51.325609,-0.510532,,36,144,70,194,
16770,2020/2/12 14:39,51.325676,-0.510604,,36.2,143,70,235,
16771,2020/2/12 14:39,51.325741,-0.510676,,36.4,143,72,205,
16772,2020/2/12 14:39,51.325805,-0.510747,,36.6,143,71,210,
16773,2020/2/12 14:39,51.325871,-0.510813,,36.6,143,71,181,
16774,2020/2/12 14:39,51.325936,-0.510872,,36.4,143,70,178,
16775,2020/2/12 14:39,51.326007,-0.510919,,36.4,142,70,180,
16776,2020/2/12 14:39,51.326085,-0.510944,,36.2,142,70,222,
16777,2020/2/12 14:39,51.326171,-0.510961,,36.2,142,71,222,
16778,2020/2/12 14:39,51.326255,-0.510977,,36,143,71,233,
16779,2020/2/12 14:39,51.326337,-0.510987,,35.8,143,72,221,
16780,2020/2/12 14:39,51.32642,-0.510992,,35.4,143,75,197,
16781,2020/2/12 14:39,51.326503,-0.510999,,35.6,144,77,153,
16782,2020/2/12 14:39,51.326588,-0.511004,,35.6,144,77,192,
16783,2020/2/12 14:39,51.326674,-0.511009,,35.6,145,77,178,
16784,2020/2/12 14:39,51.32676,-0.511015,,35,145,78,132,
16785,2020/2/12 14:39,51.326844,-0.511023,,35.2,145,78,134,
16786,2020/2/12 14:39,51.326927,-0.511026,,35,145,78,134,
16787,2020/2/12 14:39,51.327012,-0.511025,,35.4,145,77,139,
16788,2020/2/12 14:39,51.327097,-0.511022,,35.4,145,77,151,
16789,2020/2/12 14:39,51.327179,-0.511021,,35.2,145,77,162,
16790,2020/2/12 14:39,51.327263,-0.51102,,35.4,145,77,174,
16791,2020/2/12 14:39,51.327349,-0.511023,,34.8,145,77,166,
16792,2020/2/12 14:39,51.327433,-0.511023,,35,144,76,166,
16793,2020/2/12 14:39,51.327517,-0.511024,,35,145,77,145,
16794,2020/2/12 14:39,51.327602,-0.511024,,35.2,145,75,140,
